Date,Close,Volume
1992-09-11,0.3672897517681122,13036800
1992-09-14,0.3849199414253235,13068800
1992-09-15,0.3614133596420288,18099200
1992-09-16,0.3496601581573486,14963200
1992-09-17,0.3349687755107879,13459200
1992-09-18,0.3202766180038452,17260800
1992-09-21,0.3467220366001129,24012800
1992-09-22,0.3614133596420288,19206400
1992-09-23,0.3584752976894378,26912000
1992-09-24,0.3614133596420288,5459200
1992-09-25,0.3584752976894378,12102400
1992-09-28,0.3775739371776581,7532800
1992-09-29,0.3628823757171631,9593600
1992-09-30,0.3555363118648529,11123200
1992-10-01,0.3467220366001129,4556800
1992-10-02,0.3379068970680237,5926400
1992-10-05,0.3408450186252594,12755200
1992-10-06,0.3437830805778503,6022400
1992-10-07,0.3349687755107879,3692800
1992-10-08,0.3437830805778503,2470400
1992-10-09,0.336437851190567,2432000
1992-10-12,0.3496601581573486,4134400
1992-10-13,0.3555363118648529,4390400
1992-10-14,0.3496601581573486,4742400
1992-10-15,0.3525982499122619,2950400
1992-10-16,0.3643516898155212,8774400
1992-10-19,0.3819818198680877,14745600
1992-10-20,0.376104861497879,8032000
1992-10-21,0.3702286779880523,3366400
1992-10-22,0.3790430128574371,5772800
1992-10-23,0.376104861497879,5785600
1992-10-26,0.3731666803359985,7436800
1992-10-27,0.3467220366001129,19462400
1992-10-28,0.3320298492908478,22240000
1992-10-29,0.3525982499122619,21280000
1992-10-30,0.3467220366001129,5120000
1992-11-02,0.3349687755107879,18604800
1992-11-03,0.3437830805778503,5952000
1992-11-04,0.3423141539096832,3699200
1992-11-05,0.3496601581573486,17504000
1992-11-06,0.3731666803359985,25056000
1992-11-09,0.376104861497879,13024000
1992-11-10,0.3672897517681122,4870400
1992-11-11,0.3731666803359985,4230400
1992-11-12,0.3614133596420288,12524800
1992-11-13,0.376104861497879,11520000
1992-11-16,0.3790430128574371,12582400
1992-11-17,0.3819818198680877,8256000
1992-11-18,0.3996113538742065,25280000
1992-11-19,0.4231179058551788,19276800
1992-11-20,0.418710708618164,46131200
1992-11-23,0.4201798737049103,16620800
1992-11-24,0.4231179058551788,6067200
1992-11-25,0.4334020614624023,8051200
1992-11-27,0.4304639995098114,2464000
1992-11-30,0.4436863660812378,9465600
1992-12-01,0.4348711669445038,9171200
1992-12-02,0.4201798737049103,44780800
1992-12-03,0.414302796125412,28006400
1992-12-04,0.414302796125412,24364800
1992-12-07,0.404018759727478,34515200
1992-12-08,0.4025494456291199,16448000
1992-12-09,0.3966731429100036,7718400
1992-12-10,0.411364734172821,14259200
1992-12-11,0.4084265232086181,5734400
1992-12-14,0.4025494456291199,7123200
1992-12-15,0.414302796125412,6867200
1992-12-16,0.4231179058551788,17529600
1992-12-17,0.4348711669445038,14988800
1992-12-18,0.4319329559803009,4473600
1992-12-21,0.4378092288970947,3046400
1992-12-22,0.4289949536323547,4441600
1992-12-23,0.4172417521476745,7808000
1992-12-24,0.411364734172821,5420800
1992-12-28,0.4098955988883972,3699200
1992-12-29,0.4231179058551788,13766400
1992-12-30,0.4231179058551788,8992000
1992-12-31,0.4348711669445038,5836800
1993-01-04,0.4378092288970947,13376000
1993-01-05,0.4466244578361511,14240000
1993-01-06,0.4525014162063598,18329600
1993-01-07,0.46425461769104,33414400
1993-01-08,0.4583778977394104,24044800
1993-01-11,0.4525014162063598,15705600
1993-01-12,0.4480935037136078,6220800
1993-01-13,0.4466244578361511,14291200
1993-01-14,0.4818843007087707,19065600
1993-01-15,0.4730691611766815,32748800
1993-01-18,0.4789459109306335,10521600
1993-01-19,0.4671931266784668,11148800
1993-01-20,0.4569087326526642,7315200
1993-01-21,0.4466244578361511,15052800
1993-01-22,0.4554395973682403,9196800
1993-01-25,0.4613158106803894,13228800
1993-01-26,0.4613158106803894,10803200
1993-01-27,0.4495624601840973,10060800
1993-01-28,0.4436863660812378,3468800
1993-01-29,0.4525014162063598,2848000
1993-02-01,0.4436863660812378,7974400
1993-02-02,0.4525014162063598,17094400
1993-02-03,0.4525014162063598,6099200
1993-02-04,0.4701310396194458,10611200
1993-02-05,0.4525014162063598,8742400
1993-02-08,0.4451554417610168,6201600
1993-02-09,0.4289949536323547,16409600
1993-02-10,0.4172417521476745,11840000
1993-02-11,0.4201798737049103,4608000
1993-02-12,0.418710708618164,3769600
1993-02-16,0.4084265232086181,21036800
1993-02-17,0.3981422483921051,25715200
1993-02-18,0.4054883420467376,11219200
1993-02-19,0.3996113538742065,9798400
1993-02-22,0.3981422483921051,5184000
1993-02-23,0.3878581821918487,20089600
1993-02-24,0.3966731429100036,16672000
1993-02-25,0.4201798737049103,10336000
1993-02-26,0.4260560572147369,4563200
1993-03-01,0.414302796125412,2956800
1993-03-02,0.4289949536323547,6374400
1993-03-03,0.4407480955123901,6956800
1993-03-04,0.4407480955123901,17971200
1993-03-05,0.4348711669445038,4896000
1993-03-08,0.4348711669445038,5075200
1993-03-09,0.4348711669445038,5280000
1993-03-10,0.4289949536323547,3104000
1993-03-11,0.4627849459648132,29836800
1993-03-12,0.4554395973682403,15372800
1993-03-15,0.4701310396194458,8569600
1993-03-16,0.46425461769104,7276800
1993-03-17,0.4583778977394104,5907200
1993-03-18,0.4554395973682403,2547200
1993-03-19,0.4525014162063598,2745600
1993-03-22,0.4525014162063598,3737600
1993-03-23,0.4554395973682403,7929600
1993-03-24,0.4554395973682403,6816000
1993-03-25,0.4613158106803894,4601600
1993-03-26,0.4436863660812378,13171200
1993-03-29,0.4407480955123901,4569600
1993-03-30,0.4319329559803009,5478400
1993-03-31,0.4466244578361511,4524800
1993-04-01,0.4495624601840973,2784000
1993-04-02,0.4436863660812378,5049600
1993-04-05,0.4407480955123901,3001600
1993-04-06,0.411364734172821,23270400
1993-04-07,0.4231179058551788,14681600
1993-04-08,0.4583778977394104,17817600
1993-04-12,0.4554395973682403,9100800
1993-04-13,0.46425461769104,6752000
1993-04-14,0.46425461769104,2873600
1993-04-15,0.46425461769104,2886400
1993-04-16,0.4554395973682403,7936000
1993-04-19,0.4671931266784668,8748800
1993-04-20,0.4466244578361511,19801600
1993-04-21,0.4554395973682403,10035200
1993-04-22,0.4583778977394104,7628800
1993-04-23,0.4436863660812378,6246400
1993-04-26,0.4422172009944916,5990400
1993-04-27,0.4436863660812378,5280000
1993-04-28,0.4525014162063598,4595200
1993-04-29,0.4583778977394104,6297600
1993-04-30,0.4554395973682403,5964800
1993-05-03,0.4760078489780426,17926400
1993-05-04,0.4936377108097076,28633600
1993-05-05,0.4965756237506866,42073600
1993-05-06,0.502452552318573,12256000
1993-05-07,0.4965756237506866,3564800
1993-05-10,0.5171441435813904,11334400
1993-05-11,0.528897225856781,15891200
1993-05-12,0.520082414150238,19750400
1993-05-13,0.5083288550376892,10489600
1993-05-14,0.520082414150238,13088000
1993-05-17,0.5156750082969666,9683200
1993-05-18,0.5230210423469543,7244800
1993-05-19,0.5259594321250916,10726400
1993-05-20,0.5612190961837769,30355200
1993-05-21,0.5494658946990967,24134400
1993-05-24,0.5524038076400757,15596800
1993-05-25,0.5553420782089233,8627200
1993-05-26,0.564157247543335,10630400
1993-05-27,0.5700343251228333,10636800
1993-05-28,0.564157247543335,10681600
1993-06-01,0.5524038076400757,15065600
1993-06-02,0.5524038076400757,9049600
1993-06-03,0.5656263828277588,11008000
1993-06-04,0.558280885219574,4691200
1993-06-07,0.572972297668457,6374400
1993-06-08,0.5435886979103088,17606400
1993-06-09,0.5494658946990967,12614400
1993-06-10,0.5553420782089233,7712000
1993-06-11,0.5759105682373047,14060800
1993-06-14,0.5700343251228333,6457600
1993-06-15,0.558280885219574,5753600
1993-06-16,0.5670955777168274,6195200
1993-06-17,0.5700343251228333,4025600
1993-06-18,0.5435886979103088,14003200
1993-06-21,0.5303664207458496,13030400
1993-06-22,0.5465276837348938,13811200
1993-06-23,0.5406506657600403,4998400
1993-06-24,0.558280885219574,11520000
1993-06-25,0.5700343251228333,6278400
1993-06-28,0.5759105682373047,3500800
1993-06-29,0.564157247543335,6150400
1993-06-30,0.5759105682373047,8140800
1993-07-01,0.5817873477935791,12441600
1993-07-02,0.6052942276000977,20870400
1993-07-06,0.6288004517555237,19302400
1993-07-07,0.622923731803894,15660800
1993-07-08,0.6273307800292969,10982400
1993-07-09,0.6082322001457214,13344000
1993-07-12,0.5817873477935791,21868800
1993-07-13,0.5670955777168274,22316800
1993-07-14,0.5847256183624268,20172800
1993-07-15,0.5876637697219849,12601600
1993-07-16,0.5876637697219849,10681600
1993-07-19,0.5759105682373047,18796800
1993-07-20,0.5817873477935791,14739200
1993-07-21,0.590601921081543,11539200
1993-07-22,0.5670955777168274,11270400
1993-07-23,0.572972297668457,9811200
1993-07-26,0.5612190961837769,13286400
1993-07-27,0.5759105682373047,14284800
1993-07-28,0.564157247543335,4000000
1993-07-29,0.5670955777168274,6201600
1993-07-30,0.558280885219574,4153600
1993-08-02,0.5362435579299927,17254400
1993-08-03,0.5318354368209839,35795200
1993-08-04,0.5406506657600403,9862400
1993-08-05,0.558280885219574,20044800
1993-08-06,0.5612190961837769,11974400
1993-08-09,0.5759105682373047,12998400
1993-08-10,0.5700343251228333,2624000
1993-08-11,0.5832566022872925,10720000
1993-08-12,0.5670955777168274,18336000
1993-08-13,0.5670955777168274,6444800
1993-08-16,0.5670955777168274,2073600
1993-08-17,0.572972297668457,8627200
1993-08-18,0.5524038076400757,9785600
1993-08-19,0.5494658946990967,7392000
1993-08-20,0.5318354368209839,24614400
1993-08-23,0.5524038076400757,14201600
1993-08-24,0.5494658946990967,11571200
1993-08-25,0.558280885219574,11225600
1993-08-26,0.5553420782089233,11315200
1993-08-27,0.5553420782089233,12691200
1993-08-30,0.578848659992218,27353600
1993-08-31,0.5700343251228333,7801600
1993-09-01,0.5935408473014832,24608000
1993-09-02,0.6111703515052795,14361600
1993-09-03,0.5964788198471069,15161600
1993-09-07,0.572972297668457,15987200
1993-09-08,0.5759105682373047,21209600
1993-09-09,0.5876637697219849,24723200
1993-09-10,0.5935408473014832,13216000
1993-09-13,0.5847256183624268,6419200
1993-09-14,0.572972297668457,12627200
1993-09-15,0.5670955777168274,8723200
1993-09-16,0.5670955777168274,3001600
1993-09-17,0.5670955777168274,9516800
1993-09-20,0.558280885219574,10265600
1993-09-21,0.5524038076400757,8051200
1993-09-22,0.5759105682373047,10572800
1993-09-23,0.572972297668457,11603200
1993-09-24,0.5759105682373047,3142400
1993-09-27,0.590601921081543,11936000
1993-09-28,0.614108681678772,19296000
1993-09-29,0.6288004517555237,29811200
1993-09-30,0.6434920430183411,23881600
1993-10-01,0.6288004517555237,11289600
1993-10-04,0.622923731803894,10928000
1993-10-05,0.6170473694801331,9113600
1993-10-06,0.6111703515052795,10025600
1993-10-07,0.6405539512634277,26134400
1993-10-08,0.6405539512634277,13430400
1993-10-11,0.6405539512634277,16281600
1993-10-12,0.6405539512634277,9689600
1993-10-13,0.6346772313117981,5667200
1993-10-14,0.6405539512634277,3968000
1993-10-15,0.6405539512634277,12083200
1993-10-18,0.6405539512634277,5200000
1993-10-19,0.6111703515052795,6451200
1993-10-20,0.5994171500205994,8924800
1993-10-21,0.6405539512634277,9440000
1993-10-22,0.6346772313117981,6227200
1993-10-25,0.6111703515052795,4048000
1993-10-26,0.6111703515052795,2019200
1993-10-27,0.6111703515052795,2880000
1993-10-28,0.6346772313117981,8435200
1993-10-29,0.6288004517555237,3913600
1993-11-01,0.6405539512634277,5088000
1993-11-02,0.6288004517555237,5145600
1993-11-03,0.6082322001457214,6704000
1993-11-04,0.5994171500205994,5414400
1993-11-05,0.622923731803894,8393600
1993-11-08,0.6288004517555237,2832000
1993-11-09,0.6199854612350464,2659200
1993-11-10,0.6111703515052795,5068800
1993-11-11,0.6052942276000977,3136000
1993-11-12,0.6052942276000977,2851200
1993-11-15,0.5876637697219849,4899200
1993-11-16,0.5876637697219849,7132800
1993-11-17,0.564157247543335,5001600
1993-11-18,0.5494658946990967,20124800
1993-11-19,0.5318354368209839,16822400
1993-11-22,0.5053911805152893,42563200
1993-11-23,0.5406506657600403,35849600
1993-11-24,0.528897225856781,11238400
1993-11-26,0.528897225856781,2361600
1993-11-29,0.5318354368209839,4067200
1993-11-30,0.5230210423469543,2953600
1993-12-01,0.5347744822502136,6160000
1993-12-02,0.5406506657600403,12566400
1993-12-03,0.5670955777168274,7225600
1993-12-06,0.5817873477935791,2947200
1993-12-07,0.564157247543335,1910400
1993-12-08,0.5465276837348938,5744000
1993-12-09,0.5465276837348938,4995200
1993-12-10,0.5318354368209839,2243200
1993-12-13,0.528897225856781,4284800
1993-12-14,0.5259594321250916,4300800
1993-12-15,0.528897225856781,1875200
1993-12-16,0.5347744822502136,2412800
1993-12-17,0.5318354368209839,21984000
1993-12-20,0.5230210423469543,5139200
1993-12-21,0.4936377108097076,12278400
1993-12-22,0.5083288550376892,8780800
1993-12-23,0.5171441435813904,13635200
1993-12-27,0.5171441435813904,3225600
1993-12-28,0.5230210423469543,19132800
1993-12-29,0.5230210423469543,8339200
1993-12-30,0.5112680792808533,6412800
1993-12-31,0.5230210423469543,10732800
1994-01-03,0.528897225856781,3024000
1994-01-04,0.5347744822502136,12044800
1994-01-05,0.499514639377594,17699200
1994-01-06,0.4583778977394104,65980800
1994-01-07,0.4877613484859466,54998400
1994-01-10,0.4671931266784668,17817600
1994-01-11,0.5112680792808533,27456000
1994-01-12,0.5406506657600403,27443200
1994-01-13,0.5524038076400757,19040000
1994-01-14,0.5347744822502136,3849600
1994-01-17,0.5347744822502136,4326400
1994-01-18,0.558280885219574,68931200
1994-01-19,0.564157247543335,10966400
1994-01-20,0.564157247543335,4102400
1994-01-21,0.564157247543335,10716800
1994-01-24,0.5524038076400757,7088000
1994-01-25,0.558280885219574,5641600
1994-01-26,0.564157247543335,5462400
1994-01-27,0.564157247543335,7968000
1994-01-28,0.5524038076400757,5001600
1994-01-31,0.564157247543335,4780800
1994-02-01,0.5553420782089233,5312000
1994-02-02,0.564157247543335,10534400
1994-02-03,0.5700343251228333,11078400
1994-02-04,0.5347744822502136,13795200
1994-02-07,0.5347744822502136,20320000
1994-02-08,0.5465276837348938,4982400
1994-02-09,0.5230210423469543,6928000
1994-02-10,0.528897225856781,10640000
1994-02-11,0.528897225856781,2150400
1994-02-14,0.528897225856781,5097600
1994-02-15,0.5259594321250916,8342400
1994-02-16,0.5435886979103088,11670400
1994-02-17,0.5406506657600403,14774400
1994-02-18,0.528897225856781,9107200
1994-02-22,0.5465276837348938,4838400
1994-02-23,0.5465276837348938,6224000
1994-02-24,0.5259594321250916,9264000
1994-02-25,0.528897225856781,8169600
1994-02-28,0.5465276837348938,3206400
1994-03-01,0.5347744822502136,6892800
1994-03-02,0.5406506657600403,6720000
1994-03-03,0.5377126932144165,16294400
1994-03-04,0.528897225856781,6729600
1994-03-07,0.528897225856781,7190400
1994-03-08,0.5347744822502136,7580800
1994-03-09,0.5230210423469543,7910400
1994-03-10,0.528897225856781,6710400
1994-03-11,0.528897225856781,6153600
1994-03-14,0.5230210423469543,30617600
1994-03-15,0.5759105682373047,54233600
1994-03-16,0.572972297668457,19302400
1994-03-17,0.5700343251228333,7513600
1994-03-18,0.5465276837348938,4588800
1994-03-21,0.558280885219574,6998400
1994-03-22,0.5817873477935791,12326400
1994-03-23,0.578848659992218,13628800
1994-03-24,0.558280885219574,6572800
1994-03-25,0.572972297668457,8988800
1994-03-28,0.5876637697219849,17526400
1994-03-29,0.5700343251228333,22563200
1994-03-30,0.5876637697219849,16764800
1994-03-31,0.572972297668457,19068800
1994-04-04,0.5670955777168274,18598400
1994-04-05,0.6052942276000977,34361600
1994-04-06,0.622923731803894,13564800
1994-04-07,0.6346772313117981,27616000
1994-04-08,0.622923731803894,11254400
1994-04-11,0.6251275539398193,4489600
1994-04-12,0.622923731803894,6348800
1994-04-13,0.6052942276000977,9500800
1994-04-14,0.6052942276000977,5990400
1994-04-15,0.590601921081543,17318400
1994-04-18,0.5935408473014832,10563200
1994-04-19,0.5935408473014832,5244800
1994-04-20,0.5759105682373047,8342400
1994-04-21,0.6023551225662231,10998400
1994-04-22,0.6082322001457214,8544000
1994-04-25,0.6170473694801331,8905600
1994-04-26,0.6288004517555237,7657600
1994-04-28,0.6640604734420776,27360000
1994-04-29,0.6993203163146973,81587200
1994-05-02,0.7110733389854431,34179200
1994-05-03,0.6758137941360474,35827200
1994-05-04,0.6758137941360474,11635200
1994-05-05,0.6581835150718689,6649600
1994-05-06,0.6611216068267822,6707200
1994-05-09,0.6640604734420776,4393600
1994-05-10,0.6523070931434631,6486400
1994-05-11,0.6288004517555237,11987200
1994-05-12,0.6170473694801331,6803200
1994-05-13,0.5935408473014832,13808000
1994-05-16,0.6111703515052795,16758400
1994-05-17,0.6170473694801331,14726400
1994-05-18,0.6464300155639648,23961600
1994-05-19,0.6816900372505188,24617600
1994-05-20,0.6728748679161072,12640000
1994-05-23,0.6758137941360474,5606400
1994-05-24,0.6758137941360474,9424000
1994-05-25,0.6640604734420776,3107200
1994-05-26,0.6640604734420776,2966400
1994-05-27,0.6816900372505188,3520000
1994-05-31,0.6699366569519043,6873600
1994-06-01,0.6816900372505188,5184000
1994-06-02,0.7345800995826721,45456000
1994-06-03,0.7522097229957581,31564800
1994-06-06,0.7345800995826721,17628800
1994-06-07,0.6993203163146973,26291200
1994-06-08,0.6934432983398438,7385600
1994-06-09,0.7110733389854431,13411200
1994-06-10,0.7169497609138489,6598400
1994-06-13,0.7051964998245239,10675200
1994-06-14,0.6875669956207275,16867200
1994-06-15,0.6875669956207275,5776000
1994-06-16,0.6963813900947571,3248000
1994-06-17,0.6963813900947571,6240000
1994-06-20,0.6699366569519043,8316800
1994-06-21,0.6640604734420776,9184000
1994-06-22,0.6640604734420776,3801600
1994-06-23,0.6288004517555237,16384000
1994-06-24,0.6288004517555237,11763200
1994-06-27,0.6346772313117981,8435200
1994-06-28,0.614108681678772,26864000
1994-06-29,0.5935408473014832,20364800
1994-06-30,0.5935408473014832,16771200
1994-07-01,0.5876637697219849,6080000
1994-07-05,0.5876637697219849,10912000
1994-07-06,0.6023551225662231,11923200
1994-07-07,0.5817873477935791,16198400
1994-07-08,0.5935408473014832,13577600
1994-07-11,0.5612190961837769,24134400
1994-07-12,0.5817873477935791,18848000
1994-07-13,0.6052942276000977,46592000
1994-07-14,0.6434920430183411,30432000
1994-07-15,0.6552456021308899,17248000
1994-07-18,0.6376150250434875,5897600
1994-07-19,0.6288004517555237,18966400
1994-07-20,0.6523070931434631,30531200
1994-07-21,0.6640604734420776,22262400
1994-07-22,0.6728748679161072,3737600
1994-07-25,0.6758137941360474,6137600
1994-07-26,0.6993203163146973,33443200
1994-07-27,0.6993203163146973,7696000
1994-07-28,0.6714058518409729,7952000
1994-07-29,0.6816900372505188,11449600
1994-08-01,0.6758137941360474,3228800
1994-08-02,0.6816900372505188,5795200
1994-08-03,0.678752064704895,4905600
1994-08-04,0.6346772313117981,9513600
1994-08-05,0.6523070931434631,4614400
1994-08-08,0.6699366569519043,4729600
1994-08-09,0.6758137941360474,7795200
1994-08-10,0.6816900372505188,5088000
1994-08-11,0.6699366569519043,18800000
1994-08-12,0.6640604734420776,8451200
1994-08-15,0.6581835150718689,12531200
1994-08-16,0.6405539512634277,13212800
1994-08-17,0.6346772313117981,14067200
1994-08-18,0.6464300155639648,19504000
1994-08-19,0.6464300155639648,6272000
1994-08-22,0.6611216068267822,11900800
1994-08-23,0.6640604734420776,10915200
1994-08-24,0.6860971450805664,14630400
1994-08-25,0.6699366569519043,7299200
1994-08-26,0.678752064704895,13036800
1994-08-29,0.6875669956207275,8617600
1994-08-30,0.678752064704895,6185600
1994-08-31,0.6640604734420776,12489600
1994-09-01,0.6699366569519043,12931200
1994-09-02,0.6875669956207275,5571200
1994-09-06,0.6846283078193665,3532800
1994-09-07,0.6816900372505188,13433600
1994-09-08,0.6243928074836731,54953600
1994-09-09,0.5964788198471069,34332800
1994-09-12,0.6052942276000977,12041600
1994-09-13,0.6273307800292969,23536000
1994-09-14,0.6346772313117981,13833600
1994-09-15,0.650837242603302,15542400
1994-09-16,0.6464300155639648,9654400
1994-09-19,0.6288004517555237,6556800
1994-09-20,0.6170473694801331,3123200
1994-09-21,0.5935408473014832,31574400
1994-09-22,0.564157247543335,53222400
1994-09-23,0.5479965806007385,43913600
1994-09-26,0.5465276837348938,27248000
1994-09-27,0.564157247543335,13993600
1994-09-28,0.5612190961837769,6092800
1994-09-29,0.564157247543335,10646400
1994-09-30,0.5421199798583984,34262400
1994-10-03,0.5391815304756165,21497600
1994-10-04,0.5230210423469543,20492800
1994-10-05,0.528897225856781,14025600
1994-10-06,0.5318354368209839,10089600
1994-10-07,0.5406506657600403,11235200
1994-10-10,0.5465276837348938,6960000
1994-10-11,0.5935408473014832,26841600
1994-10-12,0.5935408473014832,9388800
1994-10-13,0.5994171500205994,8198400
1994-10-14,0.5759105682373047,17459200
1994-10-17,0.5876637697219849,5139200
1994-10-18,0.5759105682373047,6262400
1994-10-19,0.5817873477935791,4736000
1994-10-20,0.5817873477935791,3363200
1994-10-21,0.5920708775520325,6256000
1994-10-24,0.564157247543335,13104000
1994-10-25,0.572972297668457,2704000
1994-10-26,0.5876637697219849,6835200
1994-10-27,0.6052942276000977,8320000
1994-10-28,0.6581835150718689,29497600
1994-10-31,0.6376150250434875,18406400
1994-11-01,0.6332079172134399,14284800
1994-11-02,0.6581835150718689,17875200
1994-11-03,0.6640604734420776,22345600
1994-11-04,0.6758137941360474,9897600
1994-11-07,0.6728748679161072,12435200
1994-11-08,0.6758137941360474,62451200
1994-11-09,0.6640604734420776,43059200
1994-11-10,0.6699366569519043,17564800
1994-11-11,0.6640604734420776,8611200
1994-11-14,0.6640604734420776,12563200
1994-11-15,0.6581835150718689,9238400
1994-11-16,0.6699366569519043,7952000
1994-11-17,0.6611216068267822,7305600
1994-11-18,0.6611216068267822,4771200
1994-11-21,0.6614893674850464,17318400
1994-11-22,0.6288004517555237,17596800
1994-11-23,0.6170473694801331,14076800
1994-11-25,0.614108681678772,3414400
1994-11-28,0.6258617043495178,5801600
1994-11-29,0.6376150250434875,16060800
1994-11-30,0.6302697062492371,8755200
1994-12-01,0.614108681678772,11747200
1994-12-02,0.6258617043495178,8739200
1994-12-05,0.6288004517555237,3920000
1994-12-06,0.6258617043495178,5424000
1994-12-07,0.5964788198471069,22713600
1994-12-08,0.5832566022872925,13952000
1994-12-09,0.5817873477935791,21219200
1994-12-12,0.5994171500205994,15299200
1994-12-13,0.614108681678772,8592000
1994-12-14,0.6082322001457214,11392000
1994-12-15,0.6082322001457214,8208000
1994-12-16,0.6390841603279114,22291200
1994-12-19,0.6346772313117981,6825600
1994-12-20,0.6170473694801331,8768000
1994-12-21,0.6317389607429504,8544000
1994-12-22,0.622923731803894,5043200
1994-12-23,0.6288004517555237,8560000
1994-12-27,0.6376150250434875,12902400
1994-12-28,0.6376150250434875,6080000
1994-12-29,0.6523070931434631,13033600
1994-12-30,0.6464300155639648,4076800
1995-01-03,0.6288004517555237,8275200
1995-01-04,0.6170473694801331,8144000
1995-01-05,0.6008862257003784,12259200
1995-01-06,0.5817873477935791,11440000
1995-01-09,0.5994171500205994,10464000
1995-01-10,0.6023551225662231,9100800
1995-01-11,0.5950098633766174,8665600
1995-01-12,0.590601921081543,4873600
1995-01-13,0.5817873477935791,16172800
1995-01-16,0.5876637697219849,11772800
1995-01-17,0.571503221988678,18742400
1995-01-18,0.5759105682373047,12643200
1995-01-19,0.571503221988678,31820800
1995-01-20,0.5759105682373047,31046400
1995-01-23,0.564157247543335,6899200
1995-01-24,0.564157247543335,11456000
1995-01-25,0.558280885219574,6275200
1995-01-26,0.5597500801086426,8646400
1995-01-27,0.5700343251228333,11728000
1995-01-30,0.564157247543335,3865600
1995-01-31,0.564157247543335,16057600
1995-02-01,0.5479965806007385,13094400
1995-02-02,0.564157247543335,44304000
1995-02-03,0.5935408473014832,35881600
1995-02-06,0.5832566022872925,13811200
1995-02-07,0.5994171500205994,16009600
1995-02-08,0.6111703515052795,21270400
1995-02-09,0.6023551225662231,5689600
1995-02-10,0.5964788198471069,5225600
1995-02-13,0.6038243174552917,6185600
1995-02-14,0.6170473694801331,15001600
1995-02-15,0.6111703515052795,6854400
1995-02-16,0.6023551225662231,5417600
1995-02-17,0.5964788198471069,4617600
1995-02-21,0.5817873477935791,6374400
1995-02-22,0.572972297668457,8982400
1995-02-23,0.578848659992218,9926400
1995-02-24,0.558280885219574,7747200
1995-02-27,0.5553420782089233,8057600
1995-02-28,0.5612190961837769,13248000
1995-03-01,0.578848659992218,23894400
1995-03-02,0.564157247543335,13219200
1995-03-03,0.5759105682373047,4643200
1995-03-06,0.5759105682373047,12310400
1995-03-07,0.5670955777168274,6902400
1995-03-08,0.5759105682373047,9008000
1995-03-09,0.5876637697219849,10499200
1995-03-10,0.5935408473014832,16400000
1995-03-13,0.5773795247077942,6704000
1995-03-14,0.571503221988678,9324800
1995-03-15,0.5759105682373047,5945600
1995-03-16,0.5994171500205994,15177600
1995-03-17,0.5994171500205994,14742400
1995-03-20,0.5935408473014832,7424000
1995-03-21,0.5670955777168274,29315200
1995-03-22,0.5435886979103088,85356800
1995-03-23,0.5435886979103088,43856000
1995-03-24,0.5318354368209839,33004800
1995-03-27,0.5377126932144165,22476800
1995-03-28,0.5509350299835205,34403200
1995-03-29,0.5524038076400757,19990400
1995-03-30,0.5553420782089233,12323200
1995-03-31,0.564157247543335,19129600
1995-04-03,0.558280885219574,35321600
1995-04-04,0.5670955777168274,10633600
1995-04-05,0.572972297668457,14876800
1995-04-06,0.6023551225662231,50886400
1995-04-07,0.5891326665878296,23635200
1995-04-10,0.5847256183624268,6825600
